fdic_certificate_number,institution_name,state_name,fdic_id,docket,active,address,total_assets,bank_charter_class,change_code_1,change_code_2,change_code_3,change_code_4,change_code_5,change_code_6,change_code_7,change_code_8,change_code_9,change_code_10,change_code_11,change_code_12,change_code_13,change_code_14,change_code_15,occ_charter,chartering_agency,conservatorship,city,category_code,county_fips_code,county_name,established_date,last_updated,effective_date,end_effective_date,denovo_institute,total_deposits,equity_capital,fdic_geo_region,fdic_supervisory_region,fdic_supervisory_region_code,fed_reserve_district,fed_reserve_district_id,fed_reserve_unique_id,federal_charter,fdic_field_office,iba,inactive_flag,insurance_fund_membership,secondary_insurance_fund,deposit_insurance_date,credit_card_institution,bank_insurance_fund_member,insured_commercial_bank,deposit_insurance_fund_member,fdic_insured,saif_insured,insured_savings_institute,new_cert_number,oakar_institute,ots_region,last_structural_change,qbp_region,regulator,report_date,reporting_period_end_date,state_chartered,return_on_assets,roa_quarterly,roa_pretax,row_pretax_quarterly,return_on_equity,roe_quarterly,run_date,sasser_institute,law_sasser,state,state_fips_code,trade_name_1,trade_name_2,trade_name_3,trade_name_4,trade_name_5,trade_name_6,zip_code,occ_district,ultimate_cert_number,cfpb_supervisory_flag,cfpb_supervisory_start_date,cfpb_supervisory_end_date,offices_count,parent_fdic_cert,parent_parcert,high_holder_city,total_domestic_deposits,ffiec_call_report_filer,holding_company_flag,ag_lending_flag,ownership_type,top_holder,net_income,quarterly_net_income,office_count_domestic,office_count_foreign,office_count_us_territories,rssd_id,holding_company_state,subchap_s_indicator,trust_powers_status,asset_concentration_hierarchy,primary_specialization,csa_name,csa_fips_code,csa_indicator,cbsa_name,cbsa_fips_code,cbsa_metro_flag,cbsa_micro_flag,cbsa_division_name,cbsa_division_fips_code,cbsa_division_flag
30704,Magyar Bank,New Jersey,43538,5775,True,400 Somerset St,790615.0,SI,,,,,,,,,,,,,,,,0,STATE,False,New Brunswick,41,34023,Middlesex,1922-01-01,2022-08-31,2022-08-31,,False,677183.0,84410.0,2,New York,2,New York,2,548771,False,Jamesburg,False,False,DIF,,1954-09-07,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.9883647823869042,1.09,1.3991531065446474,1.54,9.47,10.4,2022-10-14,False,False,NJ,34,,,,,,,8901,1,30704,False,,,7.0,,0.0,NEW BRUNSWICK,677183.0,False,,False,False,MAGYAR BCORP INC,3917.0,2170.0,7.0,0.0,0.0,3382846.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
27269,Dean Co-operative Bank,Massachusetts,39405,5366,True,21 Main St,445829.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Franklin,42,25021,Norfolk,1889-01-01,2022-08-31,2022-08-31,,False,415613.0,25918.0,2,New York,2,New York,1,271275,False,South Boston,False,False,DIF,,1988-05-11,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.5487931361025011,0.47,0.725561344280135,0.62,8.19,7.58,2022-10-14,False,False,MA,25,Dean Bank,,,,,,2038,1,27269,False,,,4.0,,0.0,,415613.0,False,,False,True,,1217.0,527.0,4.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
58481,First Bank,New Jersey,453788,0,True,2465 Kuser Rd,2568136.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Hamilton,21,34021,Mercer,2007-04-23,2022-08-31,2022-08-31,,False,2165162.0,274702.0,2,New York,2,New York,3,3401970,False,Jamesburg,False,False,DIF,,2007-04-23,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.3314464880331711,1.37,1.749831651459648,1.81,12.54,12.93,2022-10-14,False,False,NJ,34,,,,,,,8690,1,58481,False,,,18.0,,0.0,,2165162.0,False,,False,False,,16981.0,8823.0,18.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"Trenton-Princeton, NJ",45940.0,True,False,,,False
11767,FreedomBank,Iowa,7525,9867,True,210 S Main St,457893.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Elkader,21,19043,Clayton,1903-01-01,2022-08-31,2022-08-31,,False,396842.0,42302.0,11,Kansas City,11,Kansas City,7,652043,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.0074158205136756,0.84,1.058699283335338,0.88,10.01,8.76,2022-10-14,False,False,IA,19,,,,,,,52043,4,11767,False,,,5.0,,0.0,ELKADER,396842.0,False,,True,False,FREEDOMBANK SHARES EMPLOYEE STK OWNERSHIP PLAN,2318.0,965.0,5.0,0.0,0.0,2208033.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
6423,Amboy Bank,New Jersey,4305,9315,True,3590 Us Highway 9,2811237.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Old Bridge,13,34023,Middlesex,1888-05-12,2022-08-31,2022-08-31,,False,2473914.0,290650.0,2,New York,2,New York,2,9807,False,Jamesburg,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.7363376472235532,0.24,0.7363376472235532,0.24,7.07,2.29,2022-10-14,False,False,NJ,34,,,,,,,8857,1,6423,False,,,24.0,,0.0,OLD BRIDGE,2473914.0,False,,False,False,AMBOY BCORP,10465.0,1692.0,24.0,0.0,0.0,2611718.0,NJ,True,1.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
20015,Bessemer Trust Company,New Jersey,13746,0,True,100 Woodbridge Center Dr,884513.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Woodbridge,21,34023,Middlesex,1907-01-01,2022-08-31,2022-08-31,,False,774000.0,102537.0,2,New York,2,New York,2,7009,False,Jamesburg,False,False,DIF,,1969-08-14,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,2.462901165951202,2.59,2.5275219242928064,2.66,28.17,25.69,2022-10-14,False,False,NJ,34,,,,,,,7095,1,20015,False,,,1.0,,0.0,WOODBRIDGE,774000.0,False,True,False,False,BESSEMER GROUP INC THE,14483.0,6625.0,1.0,0.0,0.0,1246159.0,NJ,True,1.0,8.0,All Other Under 1 Billion,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
12858,Farmers Trust and Savings Bank,Iowa,8139,15429,True,125 W 4th St,501975.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Spencer,21,19041,Clay,1916-04-07,2022-08-31,2022-08-31,,False,438125.0,42876.0,11,Kansas City,11,Kansas City,7,543945,False,Sioux City,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.4475809880112227,1.4,1.518126647393928,1.47,16.22,16.19,2022-10-14,False,False,IA,19,,,,,,,51301,4,12858,False,,,1.0,,0.0,SPENCER,438125.0,False,,False,False,EASTER ENTERPRISES INC,3632.0,1761.0,1.0,0.0,0.0,1200777.0,IA,True,1.0,4.0,Commercial Lending Specialization,"Spencer-Spirit Lake, IA",517.0,True,"Spencer, IA",43980.0,False,True,,,False
29170,United Roosevelt Savings Bank,New Jersey,42004,3034,True,11-15 Cooke Ave,223791.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Carteret,41,34023,Middlesex,1914-01-01,2022-08-31,2022-08-31,,False,202114.0,17222.0,2,New York,2,New York,2,644776,False,Jamesburg,False,False,DIF,,1940-02-13,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.4514516668682551,0.5,0.62958186527765,0.71,5.51,6.32,2022-10-14,False,False,NJ,34,,,,,,,7008,1,29170,False,,,1.0,,0.0,CARTERET,202114.0,False,,False,False,UNITED ROOSEVELT MHC,479.0,273.0,1.0,0.0,0.0,2589666.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
8752,First Trust and Savings Bank,Iowa,5569,12271,True,123 S Main St,237173.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Wheatland,21,19045,Clinton,1905-01-01,2022-08-31,2022-08-31,,False,212075.0,22624.0,11,Kansas City,11,Kansas City,7,640442,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.4071065679303463,0.94,0.4788507581803664,1.01,4.29,9.91,2022-10-14,False,False,IA,19,,,,,,,52777,4,8752,False,,,7.0,,0.0,WHEATLAND,212075.0,False,,True,False,WHEATLAND BCORP,488.0,559.0,7.0,0.0,0.0,1206014.0,IA,True,1.0,2.0,Agricultural Specialization,"Davenport-Moline, IA-IL",209.0,True,"Clinton, IA",17540.0,False,True,,,False
26450,Canton Co-operative Bank,Massachusetts,33098,5824,True,671 Washington St,158067.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Canton,15,25021,Norfolk,1891-01-01,2022-08-31,2022-08-31,,False,137364.0,18191.0,2,New York,2,New York,1,379470,False,South Boston,False,False,DIF,,1985-12-05,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.3665088988526851,0.49,0.4600060669273496,0.64,3.01,4.19,2022-10-14,False,False,MA,25,,,,,,,2021,1,26450,False,,,1.0,,0.0,,137364.0,False,,False,True,,294.0,197.0,1.0,0.0,0.0,,,False,0.0,8.0,All Other Under 1 Billion,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
14597,The Union Bank of Mena,Arkansas,9124,11083,True,303 Highway 71 N,349949.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Mena,13,5113,Polk,1934-07-25,2022-08-31,2022-08-31,,False,319407.0,26998.0,13,Dallas,13,Dallas,8,86349,False,Little Rock,False,False,DIF,,1934-07-26,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,2.1297127897422197,2.28,2.1297127897422197,2.28,24.56,28.01,2022-10-14,False,False,AR,5,,,,,,,71953,5,14597,False,,,3.0,,0.0,MENA,319407.0,False,True,False,False,UNION BANKSHARES INC,3715.0,1993.0,3.0,0.0,0.0,1099805.0,AR,True,0.0,8.0,All Other Under 1 Billion,,,,,,,,,,
4789,Emprise Bank,Kansas,3199,14120,True,257 N Broadway Ave,2338837.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Wichita,21,20173,Sedgwick,1910-05-21,2022-08-31,2022-08-31,,False,2169938.0,160987.0,11,Kansas City,11,Kansas City,10,65858,False,Wichita,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.1184390197565166,1.19,1.1672069303017505,1.24,14.48,16.45,2022-10-14,False,False,KS,20,,,,,,,67202,4,4789,False,,,33.0,,0.0,WICHITA,2169938.0,False,,False,False,EMPRISE FINANCIAL CORP,13187.0,6981.0,33.0,0.0,0.0,1135824.0,KS,True,1.0,4.0,Commercial Lending Specialization,"Wichita-Winfield, KS",556.0,True,"Wichita, KS",48620.0,True,False,,,False
20220,Brunswick Bank and Trust Company,New Jersey,13902,0,True,439 Livingston Ave,383648.0,NM,,,,,,,,,,,,,,,,0,STATE,False,New Brunswick,21,34023,Middlesex,1970-07-27,2022-08-31,2022-08-31,,False,296961.0,42216.0,2,New York,2,New York,2,463203,False,Jamesburg,False,False,DIF,,1970-07-27,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.0378341592054614,1.2,1.4264902915718507,1.64,9.14,10.72,2022-10-14,False,False,NJ,34,,,,,,,8901,1,20220,False,,,5.0,,0.0,NEW BRUNSWICK,296961.0,False,,False,False,BRUNSWICK BCORP,1952.0,1136.0,5.0,0.0,0.0,1136344.0,NJ,False,1.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New Brunswick-Lakewood, NJ",35154.0,True
4801,Southwest National Bank,Kansas,3210,52229,True,400 E Douglas Ave,508085.0,N,,,,,,,,,,,,,,,,12346,OCC,False,Wichita,3,20173,Sedgwick,1915-01-01,2022-08-31,2022-08-31,,False,445827.0,45759.0,11,Kansas City,11,Kansas City,10,499855,True,Wichita,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,OCC,2022-06-30,2022-06-30,False,1.2591028346678528,1.15,1.3055305156184165,1.2,13.44,12.61,2022-10-14,False,False,KS,20,,,,,,,67202,4,4801,False,,,9.0,,0.0,WICHITA,445827.0,False,,False,False,REPUBLIC FINANCIAL CORP,3173.0,1464.0,9.0,0.0,0.0,1131451.0,KS,True,1.0,4.0,Commercial Lending Specialization,"Wichita-Winfield, KS",556.0,True,"Wichita, KS",48620.0,True,False,,,False
16151,State Bank,Iowa,10363,15427,True,728 Grand Ave,85103.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Spencer,13,19041,Clay,1944-05-01,2022-08-31,2022-08-31,,False,79575.0,5021.0,11,Kansas City,11,Kansas City,7,651149,False,Sioux City,False,False,DIF,,1944-05-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.5470030788915992,0.49,0.575792714622736,0.51,8.36,7.93,2022-10-14,False,False,IA,19,,,,,,,51301,4,16151,False,,,3.0,,0.0,EVERLY,79575.0,False,,True,False,EVERLY BCORP,228.0,103.0,3.0,0.0,0.0,1205259.0,IA,True,1.0,2.0,Agricultural Specialization,"Spencer-Spirit Lake, IA",517.0,True,"Spencer, IA",43980.0,False,True,,,False
30996,Cenlar FSB,New Jersey,43830,6230,True,425 Phillips Blvd,1052830.0,SB,,,,,,,,,,,,,,,,706230,OCC,False,Ewing,33,34021,Mercer,1912-01-01,2022-08-31,2022-08-31,,False,689843.0,105688.0,2,New York,2,New York,3,934271,True,Jamesburg,False,False,DIF,,1958-06-13,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,-2.1889416291126036,-1.68,-2.1884080012166716,-1.68,-22.2,-16.82,2022-10-14,False,False,NJ,34,,,,,,,8618,1,30996,False,,,1.0,,0.0,EWING,689843.0,False,,False,False,EMPLOYEES STK OWNERSHIP PLAN CENLAR CAPITAL,-12306.0,-4533.0,1.0,0.0,0.0,4439354.0,NJ,True,0.0,5.0,Mortgage Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"Trenton-Princeton, NJ",45940.0,True,False,,,False
1527,Diamond Bank,Arkansas,1007,14755,True,319 E Main,756359.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Murfreesboro,13,5109,Pike,1904-12-16,2022-08-31,2022-08-31,,False,684573.0,58392.0,13,Dallas,13,Dallas,8,27847,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,1.5360576286448264,1.6,1.5360576286448264,1.6,17.07,19.23,2022-10-14,False,False,AR,5,,,,,,,71958,5,1527,False,,,16.0,,0.0,GLENWOOD,684573.0,False,,True,False,BAINUM BCORP,5800.0,3009.0,16.0,0.0,0.0,1491333.0,AR,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
99,Bank of Delight,Arkansas,79,0,True,503 E Antioch St,162364.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Delight,21,5109,Pike,1911-06-16,2022-08-31,2022-08-31,,False,130422.0,21388.0,13,Dallas,13,Dallas,8,455945,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.6625428129151787,2.09,1.6625428129151787,2.09,13.14,16.16,2022-10-14,False,False,AR,5,,,,,,,71940,5,99,False,,,4.0,,0.0,,130422.0,False,,True,False,,1364.0,850.0,4.0,0.0,0.0,,,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
1550,Central State Bank,Iowa,1019,0,True,102 N Main St,424599.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Elkader,13,19043,Clayton,1931-11-12,2022-08-31,2022-08-31,,False,352950.0,35452.0,11,Kansas City,11,Kansas City,7,678744,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.4275703599889171,1.46,1.5057933934129677,1.54,15.43,16.41,2022-10-14,False,False,IA,19,,,,,,,52043,4,1550,False,,,8.0,,0.0,ELKADER,352950.0,False,,False,False,AJJ BCORP INC,2920.0,1514.0,8.0,0.0,0.0,2253734.0,IA,True,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
58513,The Bank of Princeton,New Jersey,455079,0,True,183 Bayard Ln,1625139.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Princeton,21,34021,Mercer,2007-04-23,2022-08-31,2022-08-31,,False,1391049.0,211349.0,2,New York,2,New York,3,3595271,False,Jamesburg,False,False,DIF,,2007-04-23,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.484620609645405,1.53,1.8759429907609448,1.93,11.56,11.92,2022-10-14,False,False,NJ,34,,,,,,,8540,1,58513,False,,,23.0,,0.0,,1391049.0,False,,False,False,,12349.0,6328.0,23.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"Trenton-Princeton, NJ",45940.0,True,False,,,False
26487,Walpole Co-operative Bank,Massachusetts,33154,13294,True,982 Main St,561267.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Walpole,15,25021,Norfolk,1912-01-01,2022-08-31,2022-08-31,,False,453849.0,104372.0,2,New York,2,New York,1,63573,False,South Boston,False,False,DIF,,1986-01-13,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.8974331161380242,0.89,1.2516922882081891,1.25,4.9,4.89,2022-10-14,False,False,MA,25,,,,,,,2081,1,26487,False,,,1.0,,0.0,,453849.0,False,,False,True,,2551.0,1272.0,1.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
33503,Unity Bank,New Jersey,47251,0,True,64 Old Highway 22,2104766.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Clinton,21,34019,Hunterdon,1991-09-13,2022-08-31,2022-08-31,,False,1699014.0,218384.0,2,New York,2,New York,2,1890525,False,Jamesburg,False,False,DIF,,1991-09-13,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.7720584715579233,1.78,2.370248280305369,2.42,17.23,17.17,2022-10-14,False,False,NJ,34,,,,,,,8809,1,33503,False,,,18.0,,0.0,CLINTON,1699014.0,False,,False,False,UNITY BCORP INC,18263.0,9262.0,19.0,0.0,0.0,2181426.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"Newark, NJ-PA",35084.0,True
30039,Haven Savings Bank,New Jersey,42873,4610,True,621 Washington St,1047617.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Hoboken,41,34017,Hudson,1938-01-01,2022-08-31,2022-08-31,,False,892581.0,112919.0,2,New York,2,New York,2,918477,False,Jamesburg,False,False,DIF,,1939-01-14,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.4382512815515197,0.48,0.6111429662061529,0.67,4.05,4.46,2022-10-14,False,False,NJ,34,,,,,,,7030,1,30039,False,,,9.0,,0.0,HOBOKEN,892581.0,False,,False,False,HAVEN BCORP MHC,2256.0,1250.0,9.0,0.0,0.0,3948439.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
12010,Provident Bank,New Jersey,7655,12865,True,239 Washington St,13710522.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Jersey City,41,34017,Hudson,1839-02-28,2022-08-31,2022-08-31,,False,10918810.0,1533549.0,2,New York,2,New York,2,204004,False,Jamesburg,False,False,DIF,,1934-01-01,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.2244540124227992,1.16,1.6561152951854663,1.58,10.66,10.26,2022-10-14,False,False,NJ,34,,,,,,,7302,1,12010,True,2020-10-01,,97.0,,0.0,JERSEY CITY,10918810.0,False,,False,False,PROVIDENT FINL SERVICES INC,83870.0,39624.0,99.0,0.0,0.0,3133637.0,NJ,False,1.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
35541,BCB Community Bank,New Jersey,81650,0,True,860 Broadway,3071268.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Bayonne,21,34017,Hudson,2000-11-01,2022-08-31,2022-08-31,,False,2655778.0,307726.0,2,New York,2,New York,2,2954059,False,Jamesburg,False,False,DIF,,2000-11-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.3888012036982251,1.39,1.9673802276303876,1.97,13.64,13.74,2022-10-14,False,False,NJ,34,,,,,,,7002,1,35541,False,,,29.0,,0.0,BAYONNE,2655778.0,False,,False,False,BCB BCORP INC,21008.0,10601.0,29.0,0.0,0.0,3170539.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
28765,Kearny Bank,New Jersey,41599,2319,True,614 Kearny Ave,7716309.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Kearny,41,34017,Hudson,1884-01-01,2022-08-31,2022-08-31,,False,5956007.0,788021.0,2,New York,2,New York,2,633378,False,Jamesburg,False,False,DIF,,1940-01-16,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.7990169176264683,0.62,1.0939470140784362,0.85,7.27,5.85,2022-10-14,False,False,NJ,34,,,,,,,7032,1,28765,False,,,45.0,,0.0,FAIRFIELD,5956007.0,False,,False,False,KEARNY FINANCIAL CORP,29679.0,11761.0,45.0,0.0,0.0,3099443.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
27054,Sumitomo Mitsui Trust Bank (U.S.A.) Limited,New Jersey,38653,0,True,111 River St,3575275.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Hoboken,21,34017,Hudson,1987-09-21,2022-08-31,2022-08-31,,False,3172707.0,377541.0,2,New York,2,New York,2,925411,False,New York City,False,False,DIF,,1987-09-21,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.4049902723190516,0.52,0.5126479728712717,0.66,4.0,5.02,2022-10-14,False,False,NJ,34,,,,,,,7030,1,27054,False,,,1.0,,0.0,TOKYO,3172707.0,False,,False,False,SUMITOMO MITSUI TR HOLDINGS,7471.0,4713.0,1.0,0.0,0.0,4224297.0,0,False,1.0,9.0,All Other Over 1 Billion,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
15729,Partners Bank,Arkansas,9988,12410,True,302 Cherry St,429727.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Helena,21,5107,Phillips,1940-04-01,2022-08-31,2022-08-31,,False,366324.0,31659.0,13,Dallas,13,Dallas,8,335346,False,Little Rock,False,False,DIF,,1940-04-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,0.6533533377567146,0.71,0.8618591858993317,0.94,7.83,8.94,2022-10-14,False,False,AR,5,,,,,,,72342,5,15729,False,,,8.0,,0.0,HELENA,366324.0,False,,False,False,HELENA BANCSHARES INC,1244.0,705.0,8.0,0.0,0.0,1129494.0,AR,False,1.0,4.0,Commercial Lending Specialization,,,False,"Helena-West Helena, AR",25760.0,False,True,,,False
253,Luana Savings Bank,Iowa,202,10130,True,100 Harvest Dr,1994923.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Luana,21,19043,Clayton,1908-08-01,2022-08-31,2022-08-31,,False,1763904.0,184681.0,11,Kansas City,11,Kansas City,7,674849,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.9103704908685224,1.93,1.9456782040143217,1.99,19.76,20.46,2022-10-14,False,False,IA,19,,,,,,,52156,4,253,False,,,6.0,,0.0,LUANA,1763904.0,False,,True,False,LUANA BCORP,18829.0,9548.0,6.0,0.0,0.0,1209211.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
34888,Parke Bank,New Jersey,61951,0,True,601 Delsea Dr,1989981.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Sewell,21,34015,Gloucester,1999-01-28,2022-08-31,2022-08-31,,False,1609683.0,291007.0,2,New York,2,New York,3,2764212,False,Jamesburg,False,False,DIF,,1999-01-28,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,2.1529770713200995,2.26,2.841832643857466,2.99,15.7,15.94,2022-10-14,False,False,NJ,34,,,,,,,8080,1,34888,False,,,8.0,,0.0,SEWELL,1609683.0,False,,False,False,PARKE BCORP INC,22175.0,11423.0,8.0,0.0,0.0,3347292.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428.0,True,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980.0,True,False,"Camden, NJ",15804.0,True
